image,score
17539_left.jpg,1.2611498386215487
33402_left.jpg,21.75539155712451
23533_right.jpg,1.2569193835116437
32488_left.jpg,6.908618531193127
19650_right.jpg,17.327368854880746
27263_left.jpg,-0.8375612143277351
15615_right.jpg,-9.409869884732217
35922_right.jpg,5.969311764467847
36335_left.jpg,25.20843002007402
40085_right.jpg,9.097208231740382
3554_left.jpg,26.646382488207763
14520_right.jpg,21.95028034327001
26164_left.jpg,16.22234115933881
21418_right.jpg,-4.029720473999333
19937_left.jpg,32.05148450719602
22683_left.jpg,13.594565138460297
43598_left.jpg,14.638150259151956
31838_left.jpg,17.731191351972228
659_right.jpg,23.491961813090228
5917_right.jpg,3.591602175623592
41348_right.jpg,6.341798428286069
ac5b5dddf91b.jpg,12.703761277282268
40636_left.jpg,17.24233909249162
19785_right.jpg,-0.3846066963056103
33572_right.jpg,11.665893578362414
26827_left.jpg,18.67459188846655
21424_right.jpg,-12.902610963323383
3519_left.jpg,19.59524081497031
14033_left.jpg,10.950844702908256
5174_right.jpg,5.619881321232441
18937_left.jpg,-5.5318886493915045
31161_right.jpg,19.797422506425704
18662_left.jpg,3.526429194502697
11334_left.jpg,12.22713573829364
3619_left.jpg,-3.24716561071196
13879_right.jpg,16.656881505792143
35486_right.jpg,24.83857263750346
40030_left.jpg,25.817967228687706
41997_left.jpg,14.062153595627109
12604_left.jpg,14.22222364060596
4098_left.jpg,8.029570323463616
40603_right.jpg,11.845879219838565
15920_right.jpg,16.415803902499164
30740_right.jpg,13.484519215718223
7927_right.jpg,12.624976808887453
9551_right.jpg,22.74711993677508
8421_left.jpg,-8.080428228051261
7704_right.jpg,28.60615168123249
30550_left.jpg,23.0549023656325
16419_right.jpg,17.050650280750318
28536_left.jpg,23.449090377118154
35947_right.jpg,12.133075807133508
36239_right.jpg,6.836232032648439
21692_left.jpg,11.300225123674153
8406_left.jpg,-6.47974374814865
12646_left.jpg,26.525205813293468
36855_left.jpg,-7.867313998399965
37911_left.jpg,8.396462589268793
44322_left.jpg,4.578108489405025
26320_left.jpg,0.8422711626222679
21512_left.jpg,9.744114406451871
22571_right.jpg,8.988322697849952
43847_left.jpg,11.730033200181964
42777_right.jpg,-3.2453783396812526
42679_right.jpg,17.776936823670184
2571_right.jpg,-14.528330458777106
13273_left.jpg,8.079029000886266
30611_left.jpg,-3.210954663172089
14375_left.jpg,5.440883908552308
14683_left.jpg,29.897558706575268
41197_left.jpg,6.459442395244281
19194_right.jpg,5.398573466735769
17722_right.jpg,19.242423800509158
822_left.jpg,4.825399524969924
9651_left.jpg,10.299414147985061
43409_left.jpg,0.16640005017890758
24107_left.jpg,22.70722417544468
3163_right.jpg,-5.042533056305075
6578_left.jpg,13.797966333219136
10209_right.jpg,14.38758938007615
23890_right.jpg,9.066498101290762
23477_right.jpg,3.0496558901795368
2388_left.jpg,27.604299027121755
24858_right.jpg,2.181241283920343
54038e56131d.jpg,-4.395492678926331
2616_left.jpg,-10.285199258236531
4462_right.jpg,13.011334935760914
23185_right.jpg,4.580051910353717
32280_right.jpg,8.431339848801798
